3051 [main] INFO  org.apache.storm.zookeeper.ZooKeeper - Client environment:zookeeper.version=3.4.6-1569965, built on 02/20/2014 09:09 GMT
74795 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default []
74795 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, []
74795 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [, 274]
74894 [Thread-15-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [   Banq. What, can the Deuill speake true?]
74894 [Thread-13-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:5, stream: default, id: {}, [   Banq. What, can the Deuill speake true?]
74894 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default []
74895 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [Banq]
74895 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, []
74895 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [What]
74895 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default []
74895 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [can]
74895 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [the]
74895 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, []
74895 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [Deuill]
74895 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [, 275]
74895 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [speake]
74895 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [Banq]
74895 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [true]
74895 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [banq]
74896 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [What]
74896 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [can]
74896 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [banq]
74896 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [can]
74896 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [banq, 6]
74896 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [the]
74896 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [Deuill]
74896 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [can]
74896 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [deuill]
74896 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [can, 12]
74896 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [speake]
74896 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [deuill]
74896 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [speake]
74897 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [deuill, 1]
74897 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [true]
74897 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [speake]
74897 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [true]
74897 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [speake, 7]
74897 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [true]
74897 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [true, 1]
74994 [Thread-15-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [  Macb. The Thane of Cawdor liues:]
74994 [Thread-13-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:5, stream: default, id: {}, [  Macb. The Thane of Cawdor liues:]
74994 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default []
74995 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [Macb]
74995 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, []
74995 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [The]
74995 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default []
74995 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [Thane]
74995 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [Macb]
74995 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [of]
74995 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [macb]
74995 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [Cawdor]
74995 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [liues]
74995 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, []
74995 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [, 276]
74996 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [macb]
74996 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [macb, 6]
74996 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [The]
74996 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [Thane]
74996 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [thane]
74996 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [thane]
74996 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [thane, 12]
74997 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [of]
74997 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [Cawdor]
74997 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [cawdor]
74997 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [liues]
74997 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [cawdor]
74998 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [liues]
74998 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [cawdor, 9]
74998 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [liues]
74998 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [liues, 2]
75094 [Thread-15-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [Why doe you dresse me in borrowed Robes?]
75095 [Thread-13-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:5, stream: default, id: {}, [Why doe you dresse me in borrowed Robes?]
75095 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [Why]
75095 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [doe]
75095 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [Why]
75095 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [you]
75095 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [why]
75095 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [dresse]
75095 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [doe]
75095 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [me]
75095 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [doe]
75096 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [in]
75096 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [borrowed]
75096 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [why]
75102 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [why, 5]
75102 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [Robes]
75103 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [you]
75103 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [doe]
75103 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [dresse]
75103 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [doe, 11]
75103 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [dresse]
75103 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [me]
75103 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [dresse]
75103 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [in]
75103 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [dresse, 1]
75103 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [borrowed]
75104 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [borrowed]
75104 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [Robes]
75104 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [borrowed]
75104 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [robes]
75104 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [borrowed, 1]
75104 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [robes]
75104 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [robes, 1]
75194 [Thread-15-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [  Ang. Who was the Thane, liues yet,]
75194 [Thread-13-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:5, stream: default, id: {}, [  Ang. Who was the Thane, liues yet,]
75194 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default []
75194 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [Ang]
75194 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [Who]
75194 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [was]
75194 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [the]
75194 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [Thane]
75194 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [liues]
75194 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [yet]
75194 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, []
75194 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default []
75194 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [Ang]
75194 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [ang]
75194 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [Who]
75195 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [who]
75195 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [was]
75195 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [was]
75195 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [the]
75195 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [Thane]
75195 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [thane]
75195 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [liues]
75195 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [liues]
75195 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [yet]
75195 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [yet]
75195 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, []
75195 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [, 277]
75195 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [ang]
75195 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [ang, 2]
75195 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [who]
75195 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [who, 8]
75195 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [was]
75195 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [was, 6]
75195 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [thane]
75196 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [thane, 13]
75196 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [liues]
75196 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [liues, 3]
75196 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [yet]
75196 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [yet, 5]
75294 [Thread-15-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [But vnder heauie Iudgement beares that Life,]
75294 [Thread-13-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:5, stream: default, id: {}, [But vnder heauie Iudgement beares that Life,]
75295 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [But]
75295 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [vnder]
75295 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [heauie]
75295 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [But]
75295 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [Iudgement]
75295 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [beares]
75295 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [vnder]
75295 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [vnder]
75295 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [heauie]
75296 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [heauie]
75296 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [Iudgement]
75296 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [iudgement]
75296 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [that]
75296 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [vnder]
75296 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [vnder, 1]
75296 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [Life]
75296 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [heauie]
75296 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [heauie, 1]
75297 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [iudgement]
75297 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [iudgement, 1]
75297 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [beares]
75297 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [beares]
75297 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [that]
75297 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [beares]
75297 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [Life]
75297 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [beares, 1]
75297 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [life]
75297 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [life]
75298 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [life, 1]
75394 [Thread-15-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [Which he deserues to loose.]
75394 [Thread-13-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:5, stream: default, id: {}, [Which he deserues to loose.]
75394 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [Which]
75395 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [he]
75395 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [Which]
75395 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [deserues]
75395 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [which]
75395 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [to]
75395 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [loose]
75395 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [he]
75395 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [which]
75395 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [deserues]
75395 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [which, 10]
75395 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [deserues]
75396 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [to]
75396 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [deserues]
75396 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [loose]
75396 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [deserues, 2]
75396 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [loose]
75396 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [loose]
75396 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [loose, 1]
75494 [Thread-15-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [Whether he was combin'd with those of Norway,]
75494 [Thread-13-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:5, stream: default, id: {}, [Whether he was combin'd with those of Norway,]
75494 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [Whether]
75495 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [he]
75495 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [Whether]
75495 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [was]
75495 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [whether]
75495 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [combin]
75495 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [whether]
75495 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [d]
75495 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [whether, 1]
75495 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [with]
75495 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [he]
75495 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [those]
75495 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [was]
75495 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [of]
75495 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [was]
75496 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [combin]
75496 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [Norway]
75496 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [combin]
75496 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [was]
75496 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [d]
75496 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [was, 7]
75496 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [with]
75496 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [combin]
75496 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [those]
75496 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [combin, 1]
75496 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [those]
75496 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [of]
75496 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [those]
75496 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [Norway]
75497 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [those, 5]
75497 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [norway]
75497 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [norway]
75497 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [norway, 2]
75594 [Thread-15-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [Or did lyne the Rebell with hidden helpe,]
75594 [Thread-13-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:5, stream: default, id: {}, [Or did lyne the Rebell with hidden helpe,]
75594 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [Or]
75594 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [did]
75594 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [Or]
75594 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [lyne]
75594 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [the]
75594 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [did]
75594 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [Rebell]
75594 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [did]
75594 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [with]
75594 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [lyne]
75594 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [lyne]
75594 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [did]
75594 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [the]
75595 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [did, 6]
75594 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [hidden]
75595 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [lyne]
75595 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [helpe]
75595 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [Rebell]
75595 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [lyne, 1]
75595 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [rebell]
75595 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [with]
75595 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [rebell]
75595 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [hidden]
75595 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [rebell, 2]
75595 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [hidden]
75595 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [helpe]
75595 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [hidden]
75595 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [helpe]
75595 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [hidden, 1]
75595 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [helpe]
75595 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [helpe, 2]
75694 [Thread-15-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [And vantage; or that with both he labour'd]
75694 [Thread-13-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:5, stream: default, id: {}, [And vantage; or that with both he labour'd]
75694 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [And]
75695 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [vantage]
75695 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [And]
75695 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [or]
75695 [Thread-11-normalize] INFO  backtype.storm.daemon.executor - Processing received message source: split:4, stream: default, id: {}, [vantage]
75695 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [that]
75695 [Thread-11-normalize] INFO  backtype.storm.daemon.task - Emitting: normalize default [vantage]
75695 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [with]
75695 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [both]
75695 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [he]
75695 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [labour]
75695 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: normalize:3, stream: default, id: {}, [vantage]
75695 [Thread-13-split] INFO  backtype.storm.daemon.task - Emitting: split default [d]
75696 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [vantage, 2]
